#timestamp,left1,left2,right2,right2,acc_x,acc_y,acc_z,roll,pitch,yaw,event
1589620540994,-1640,-1836,-1383,-1738,-5846,6145,-14117,0
1589620541016,-1964,-2026,-1947,-2039,-5929,6430,-14436,0
1589620541039,-2039,-2032,-2048,-2039,-5653,6708,-14311,0
1589620541062,-2024,-1971,-2025,-2001,-5433,6701,-14374,0
1589620541073,-1921,-1942,-1984,-1995,-5647,6597,-14902,0
1589620541099,-1972,-1991,-2013,-2024,-5756,6630,-15468,0
1589620541120,-1884,-1737,-2027,-2025,-5190,6478,-14027,0
1589620541141,-1387,-844,-1821,-1510,-5225,6318,-13896,0
1589620541163,43,938,-867,3,-5605,6788,-14875,0
1589620541175,1312,1050,654,685,-5751,7013,-15091,0
1589620541198,901,936,638,751,-5682,7480,-14731,0
1589620541219,1312,1830,1193,1902,-5426,7078,-14867,0
1589620541242,1858,1864,1960,1969,-5138,6650,-15578,0
1589620541253,1871,1873,1972,1976,-5061,7027,-17982,0
1589620541276,1884,1878,1987,1979,-5253,8148,-18351,0
1589620541298,1879,1882,1977,1978,-5029,8072,-15687,0
1589620541320,1880,1886,1982,1989,-4761,9122,-14045,0
1589620541343,1887,1877,1994,1983,-4370,9268,-13936,0
1589620541354,1525,-123,1885,366,-4005,9491,-14134,0
1589620541377,-1328,-1895,-1090,-1799,-3559,10327,-13099,0
1589620541399,-2048,-2048,-2048,-2048,-3559,10579,-13226,0
1589620541422,-2048,-2048,-2048,-2048,-3447,9956,-13550,0
1589620541445,-2048,-2048,-2048,-2048,-3546,9698,-13654,0
1589620541456,-2037,-1890,-2048,-2036,-3831,9241,-13182,0
1589620541478,-1353,-418,-2026,-2011,-4251,9765,-13144,0
1589620541500,900,1898,-1444,46,-4862,11334,-13546,0
1589620541523,1881,1880,1976,1990,-5218,11569,-13283,0
1589620541535,1884,1894,1993,2002,-4960,9937,-12815,0
1589620541557,1888,1889,1996,1994,-4789,8821,-12432,0
1589620541579,1888,1889,1998,1993,-4670,8927,-12394,0
1589620541602,1890,1890,1993,1991,-4633,8977,-12276,0
1589620541626,1888,1890,1997,1994,-4736,9022,-12381,0
1589620541636,1900,1892,2005,1994,-4759,8854,-12189,0
1589620541659,1892,1890,1997,1996,-5048,8761,-12268,0
1589620541681,1892,1891,1996,1992,-4859,8948,-12215,0
1589620541703,1890,1891,1994,1995,-4785,8592,-12236,0
1589620541714,1894,1899,1996,2001,-4202,8703,-11758,0
1589620541737,1890,1886,1995,1996,-3738,8515,-11948,0
1589620541760,1705,197,1991,1298,-3477,8472,-12363,0
1589620541782,-1134,-1798,-467,-1523,-3396,8712,-12294,0
1589620541793,-2048,-2048,-1994,-2048,-3627,9115,-12320,0
1589620541817,-2048,-2048,-2048,-2048,-4181,9508,-12862,0
1589620541838,-2048,-2048,-2048,-2048,-4758,10371,-12859,0
1589620541860,-2020,-1973,-2048,-2043,-4966,10703,-12073,0
1589620541883,-1974,-1998,-2030,-2023,-5173,9781,-12097,0
1589620541894,-1894,-1500,-2021,-2022,-5360,9764,-13030,0
1589620541916,-961,-240,-2022,-1951,-5463,10401,-13131,0
1589620541942,509,796,-1722,-1510,-5624,10833,-13082,0
1589620541962,833,1395,-1277,-359,-5874,10561,-13532,0
1589620541972,1860,1868,1330,1985,-6039,10523,-14380,0
1589620541995,1881,1880,1998,1990,-6114,10543,-17487,0
1589620542018,1881,1883,1992,1987,-6546,11153,-15915,0
1589620542041,1885,1884,1993,1990,-6680,9880,-14962,0
1589620542063,1881,1600,1993,1983,-7233,9554,-14208,0
1589620542074,113,-1140,1448,-272,-7719,9030,-13499,0
1589620542097,-1780,-2048,-1408,-1933,-8118,9093,-13163,0
1589620542119,-2048,-2048,-2048,-2048,-8554,8933,-13331,0
1589620542141,-2048,-2048,-2048,-2048,-8676,9090,-12680,0
1589620542152,-2042,-1748,-2048,-2048,-8607,9153,-12269,0
1589620542175,-903,688,-1943,-1150,-8239,9247,-12179,0
1589620542198,1893,1885,366,1983,-7747,9240,-12135,0
1589620542220,1884,1886,1990,1992,-7199,9107,-12062,0
1589620542243,1887,1890,1991,1991,-6671,8794,-12112,0
1589620542253,1889,1898,1991,2001,-6351,8405,-12145,0
1589620542276,1891,1891,1993,1992,-6152,7972,-12337,0
1589620542301,1888,1887,1995,1993,-6104,7731,-12641,0
1589620542321,1889,1891,1992,1992,-6103,7707,-12587,0
1589620542334,1891,1893,1993,1988,-6369,7895,-12458,0
1589620542355,1900,1892,2006,1991,-6654,7800,-12359,0
1589620542378,1890,1892,1993,1993,-6765,7439,-12181,0
1589620542401,1891,1894,1997,1992,-6831,7602,-12195,0
1589620542423,1892,1892,1999,1992,-6972,8276,-12025,0
1589620542434,1892,1899,1996,2005,-7131,8401,-12119,0
1589620542458,1869,779,1995,1734,-7097,8089,-12080,0
1589620542479,-842,-1701,40,-1269,-6997,7723,-12252,0
1589620542503,-2048,-2048,-1883,-2048,-7011,7796,-12622,0
1589620542513,-2048,-2048,-2048,-2048,-6878,8074,-12541,0
1589620542537,-2048,-2048,-2048,-2048,-6629,8052,-12832,0
1589620542569,-2048,-2047,-2048,-2046,-6599,8154,-13061,0
1589620542581,-2035,-2025,-2034,-2024,-6497,8427,-13671,0
1589620542605,-2022,-2022,-2021,-2022,-6277,8537,-13741,0
1589620542614,-2023,-1899,-2024,-2025,-6444,9020,-14374,0
1589620542637,-1655,-1133,-2025,-1949,-6470,10083,-14703,0
1589620542660,-392,440,-1698,-1415,-6499,9623,-13829,0
1589620542683,1079,1626,-1068,-328,-6493,8316,-13761,0
1589620542693,1854,1865,1138,1984,-6447,7580,-13986,0
1589620542715,1882,1879,2001,1987,-6421,7743,-14461,0
1589620542738,1882,1886,1993,1989,-6194,8486,-15936,0
1589620542761,1884,1889,1995,1992,-5990,9663,-16574,0
1589620542783,1880,1880,1993,1991,-5719,9792,-15100,0
1589620542794,1883,1896,1996,2003,-5627,10266,-14156,0
1589620542818,1887,1886,1996,1996,-5466,11017,-13438,0
1589620542840,1382,-295,1763,114,-5152,11701,-12913,0
1589620542862,-1401,-1921,-1198,-1832,-4890,12072,-11815,0
1589620542875,-2048,-2048,-2048,-2048,-4321,11563,-10978,0
1589620542896,-2048,-2048,-2048,-2048,-4179,11306,-11127,0
1589620542918,-2048,-2048,-2048,-2048,-4309,11200,-11779,0
1589620542944,-2040,-1946,-2040,-2028,-4212,11388,-11892,0
1589620542964,-1441,-263,-2017,-1874,-4145,11376,-12109,0
1589620542974,1148,1908,-1703,-928,-4324,11488,-12425,0
1589620542997,1882,1879,747,1995,-4461,11586,-12810,0
1589620543019,1883,1885,1991,1990,-4563,11622,-12234,0
1589620543042,1887,1888,1996,1988,-4849,11363,-12056,0
1589620543054,1888,1889,1996,1992,-5007,11330,-11769,0
1589620543087,1898,1889,2003,1991,-4992,10186,-11252,0
1589620543098,1890,1890,1991,1990,-4923,9238,-11430,0
1589620543125,1890,1891,1992,1988,-4810,8682,-11335,0
1589620543147,1892,1890,1992,1991,-4736,9095,-11375,0
1589620543154,1892,1901,1994,2004,-4555,9803,-11572,0
1589620543177,1890,1890,1993,1991,-4614,9915,-11790,0
1589620543201,1892,1892,1992,1989,-4459,9758,-11877,0
1589620543222,1891,1892,1990,1991,-4258,9531,-12060,0
1589620543233,1887,1856,1990,1983,-4380,9763,-12191,0
1589620543256,804,-718,1774,539,-4449,9692,-12143,0
1589620543278,-1573,-1967,-779,-1553,-4421,9793,-12178,0
1589620543301,-2048,-2048,-1929,-2048,-4386,9964,-12136,0
1589620543324,-2048,-2048,-2048,-2048,-4407,10255,-12160,0
1589620543340,-2045,-2032,-2046,-2033,-4583,10088,-12576,0
1589620543357,-2023,-2020,-2022,-2020,-4655,9815,-12471,0
1589620543380,-2022,-2024,-2021,-2023,-4887,9876,-12547,0
1589620543403,-2024,-2017,-2024,-2025,-5202,10260,-12706,0
1589620543413,-1981,-1654,-2025,-2008,-5106,10720,-13298,0
1589620543437,-1036,-74,-1875,-1290,-5049,10996,-12881,0
1589620543458,870,1728,-547,704,-5229,10703,-12965,0
1589620543481,1860,1866,1972,1974,-5074,10640,-12761,0
1589620543503,1872,1875,1980,1977,-4831,10812,-13716,0
1589620543514,1880,1890,1982,1991,-4829,10766,-15445,0
1589620543539,1881,1882,1982,1980,-5106,11316,-15087,0
1589620543560,1882,1888,1984,1989,-5506,11053,-15315,0
1589620543581,1862,1285,1990,1958,-5913,11002,-14125,0
1589620543593,-262,-1339,963,-638,-6330,10579,-12512,0
1589620543629,-1867,-2048,-1557,-1980,-6942,10337,-11583,0
1589620543639,-2048,-2048,-2048,-2048,-7561,9986,-11530,0
1589620543660,-2048,-2048,-2048,-2048,-7844,10008,-11058,0
1589620543686,-2041,-2028,-2048,-2043,-7967,9818,-11163,0
1589620543698,-2022,-2021,-2031,-2023,-8196,9791,-11368,0
1589620543719,-2006,-1625,-2021,-2023,-8356,9935,-11608,0
1589620543743,-700,911,-1992,-1469,-8206,9896,-11872,0
1589620543762,1905,1880,-226,1613,-7952,9832,-11834,0
1589620543773,1879,1881,1979,1982,-7676,9502,-11873,0
1589620543796,1890,1883,1990,1982,-8120,9647,-13140,0
1589620543819,1882,1885,1982,1980,-7457,10667,-10456,0
1589620543841,1882,1884,1986,1983,-7236,8160,-12829,0
1589620543863,1889,1888,1992,1990,-7350,9825,-10729,0
1589620543874,1889,1901,1994,2001,-7560,9268,-11857,0
1589620543898,1888,1713,1993,1991,-6931,9549,-11234,0
1589620543920,170,-1160,1970,1966,-7432,7934,-12622,0
1589620543947,-1820,-2048,1974,1974,-7970,9186,-11196,0
1589620543959,-2048,-2048,1981,1881,-8474,8434,-11494,0
1589620543978,-2048,-2048,480,-968,-8135,13427,-12547,0
1589620543999,-2048,-1962,-1137,140,-7554,9529,-12082,0
1589620544021,-1060,712,1949,1987,-8871,1658,-13218,0
1589620544044,1885,1888,1993,1986,-7789,7312,-10754,0
1589620544058,1900,1920,1318,-430,-8426,5871,-10828,0
1589620544080,1554,-128,-1499,-1981,-8658,7881,-11377,0
1589620544099,-1346,-1919,-2048,-2048,-8843,8090,-11763,0
1589620544123,-2048,-2048,-2048,-2048,-9154,9953,-12293,0
1589620544133,-2048,-2048,-2048,-2048,-9601,8249,-12100,0
1589620544158,-2048,-2048,-2045,-2032,-8981,10691,-12390,0
1589620544179,-1819,-763,-2024,-2022,-11555,10740,-10532,0
1589620544200,1102,1915,-1971,-1172,-11095,14175,-10542,0
1589620544223,1903,1888,452,1987,-9479,10963,-14632,0
1589620544244,1890,1896,1994,1998,-8225,10655,-13227,0
1589620544263,1891,1892,1991,1992,-6820,8180,-16333,0
1589620544279,1891,1890,1996,1993,-6207,5426,-19910,0
1589620544305,1894,1845,1995,1921,-4245,3963,-19272,0
1589620544313,502,-1008,467,-1035,-886,4316,-15262,0
1589620544341,-1777,-2048,-1783,-2048,2491,5232,-15915,0
1589620544359,-2048,-2048,-2048,-2048,5922,4823,-16882,0
1589620544382,-2048,-2048,-2048,-2048,8515,6117,-17313,0
1589620544405,-2048,-2048,-2048,-2048,9933,7057,-17879,0
1589620544417,-2048,-2039,-2044,-2031,10684,8363,-15412,0
1589620544437,-2028,-2023,-2024,-2022,10385,11332,-13361,0
1589620544459,-2023,-2021,-2023,-2025,7720,15878,-10234,0
1589620544482,-1740,-662,-2025,-1759,4569,14806,-10013,0
1589620544493,1204,1892,-674,1218,1449,16994,-10931,0
1589620544519,1897,1889,2000,1988,-2167,20668,-9633,0
1589620544539,1888,1890,1990,1992,-5291,20075,-11420,0
1589620544560,1890,1891,1992,1987,-7099,20616,-12012,0
1589620544583,1889,1891,1992,1988,-8332,21781,-11676,0
1589620544593,1894,1901,1992,1997,-9034,18869,-11544,0
1589620544617,1874,1426,1993,1984,-9348,20811,-11218,0
1589620544640,17,-752,1798,1537,-8922,20996,-10211,0
1589620544661,-352,969,1783,1942,-6968,19067,-8038,0
1589620544675,1658,240,1962,1960,-3631,14394,-4853,0
1589620544700,-959,-746,1948,1952,-524,10716,-6128,0
1589620544717,-154,-563,1966,1969,2234,4406,-8621,0
1589620544740,-1252,-1728,1974,1977,3034,1844,-10883,0
1589620544773,-1986,-2048,1982,1736,2773,3625,-13491,0
1589620544774,-2038,-1406,145,-1176,2227,606,-18798,0
1589620544797,121,1949,-1818,-2048,981,-1392,-19839,0
1589620544819,1956,1959,-2048,-2048,-8,1136,-13871,0
1589620544852,1959,1956,-2047,-2030,-682,3430,-15024,0
1589620544853,1954,1947,-2019,-2017,-784,4197,-16679,0
1589620544875,1816,907,-2020,-2023,-223,4983,-15440,0
1589620544898,-253,-1096,-2024,-2025,725,4734,-15733,0
1589620544921,-1562,-1768,-2025,-2025,2183,6200,-15024,0
1589620544943,-1846,-1798,-2025,-2025,3758,5844,-15494,0
1589620544956,-1712,-1621,-2025,-2025,4689,6660,-17294,0
1589620544977,-1586,-1642,-2025,-2026,5594,8148,-15958,0
1589620544999,-1723,-1727,-2025,-2025,6045,6829,-16443,0
1589620545022,-1721,-1531,-2026,-1783,6505,5791,-16015,0
1589620545033,-1465,-1571,-1639,-1730,5948,6901,-14333,0
1589620545058,-1701,-1633,-1887,-1940,3938,8783,-13923,0
1589620545079,-1511,-1381,-1930,-1843,2470,7412,-14121,0
1589620545101,-1232,-1091,-1728,-1624,2606,6380,-14806,0
1589620545123,-1094,-1259,-1604,-1716,1406,11386,-11714,0
1589620545135,-1387,-1312,-1833,-1794,-807,14431,-11602,0
1589620545158,-1112,-903,-1657,-1498,-2454,13646,-13152,0
1589620545179,-841,-865,-1431,-1410,-3193,14624,-12830,0
1589620545202,-927,-941,-1399,-1331,-3405,16310,-11769,0
1589620545212,-908,-810,-1205,-988,-3478,17738,-11550,0
1589620545237,-1062,-1264,-1123,-1255,-3503,18541,-11099,0
1589620545258,-1348,-1355,-1275,-1275,-1990,15609,-11955,0
1589620545280,-1333,-1182,-1369,-1468,197,10928,-13012,0
1589620545303,-1085,-1060,-1572,-1665,1042,8392,-14377,0
1589620545314,-1086,-945,-1735,-1663,1630,4765,-16624,0
1589620545337,-662,-277,-1517,-1353,-198,-1736,-20170,0
1589620545359,143,479,-1123,-782,-1926,-8336,-21131,0
1589620545392,384,176,-429,39,-669,-5223,-14568,0
1589620545394,-234,-630,257,74,-464,-1493,-15619,0
1589620545415,-890,-1120,-356,-859,1154,1551,-18275,0
1589620545438,-1449,-1745,-1378,-1757,3655,2761,-17244,0
1589620545461,-1939,-2032,-1974,-2048,6243,5462,-16524,0
1589620545493,-2048,-2016,-2048,-2047,6491,10271,-14212,0
1589620545495,-1968,-1803,-2035,-2014,4429,14245,-12369,0
1589620545518,-1524,-1038,-1995,-1749,1592,16090,-10421,0
1589620545541,-322,456,-1177,-106,-3953,20986,-10283,0
1589620545562,867,489,1559,1986,-8835,25919,-11398,0
1589620545573,-628,-1129,1988,1986,-9279,28680,-12342,0
1589620545596,-256,1396,1784,158,-5477,17068,-9339,0
1589620545619,1906,1912,-1111,-1627,-3208,12072,-11676,0
1589620545641,1920,1925,-1874,-1989,-1814,9349,-14769,0
1589620545663,1927,1127,-2029,-2032,-1134,789,-19754,0
1589620545674,-506,-1509,-2020,-1568,-2364,-4440,-16314,0
1589620545697,-1977,-2048,-336,1513,-3051,-435,-13335,0
1589620545720,-1997,-1773,1984,1981,-3417,1616,-13986,0
1589620545742,-1516,-1252,1984,1985,-4134,4728,-14154,0
1589620545755,-1125,-980,1975,1969,-4621,8912,-13749,0
1589620545777,-864,-717,1951,1938,-4982,10776,-14050,0
1589620545798,-664,-606,1722,1620,-4993,10921,-14288,0
1589620545821,-492,-622,1423,600,-4643,10467,-13996,0
1589620545844,-760,-599,42,34,-4728,8779,-14657,0
1589620545854,-467,-472,-48,-397,-4815,7184,-14882,0
1589620545877,-707,-911,-863,-1300,-4935,5910,-14252,0
1589620545899,-980,-1019,-1532,-1687,-5035,5633,-14054,0
1589620545922,-1121,-1145,-1798,-1825,-5106,6104,-13724,0
1589620545933,-1153,-1140,-1825,-1847,-5320,6922,-13647,0
1589620545956,-1147,-1113,-1862,-1865,-5405,7521,-13903,0
1589620545979,-1174,-1311,-1866,-1919,-5465,6946,-13362,0
1589620546001,-1487,-1693,-1976,-2012,-5529,6587,-13370,0
1589620546023,-1676,-1686,-1824,-1730,-5768,8896,-14315,0
1589620546034,-1796,-1910,-1812,-1934,-5603,9233,-14575,0
1589620546057,-1992,-2029,-2013,-2039,-5456,8432,-14383,0
1589620546081,-2036,-2031,-2038,-2030,-5290,8078,-14654,0
1589620546102,-2026,-2023,-2025,-2023,-5358,7434,-15021,0
1589620546113,-2022,-1977,-2024,-2025,-5267,7033,-14976,0
1589620546136,-1785,-1206,-2026,-1845,-5452,7021,-14875,0
1589620546160,-65,1530,-1123,361,-5491,6984,-14817,0
1589620546181,1874,1876,1975,1980,-5527,6919,-14803,0
1589620546203,1870,1870,1979,1979,-5545,6723,-14782,0
1589620546214,1818,1805,1985,1988,-5537,6663,-14832,0
1589620546238,1834,1852,1987,1981,-5474,6726,-14602,0
1589620546259,1864,1868,1982,1978,-5367,6943,-14609,0
1589620546282,1874,1875,1983,1980,-5252,6908,-14708,0
1589620546292,1875,1878,1985,1984,-5201,6640,-14688,0
1589620546315,1889,1881,1996,1982,-5239,6632,-14521,0
1589620546339,1864,1779,1987,1985,-5288,6615,-14583,0
1589620546360,1104,612,1988,1981,-5370,6713,-14468,0
1589620546383,619,1177,1986,1990,-5505,6954,-14233,0
1589620546394,1842,1868,1987,2000,-5510,7049,-13937,0
1589620546417,1859,1869,1985,1994,-5389,7003,-13845,0
1589620546439,1876,1874,1995,1990,-5490,7044,-14053,0
1589620546462,1527,394,1996,1995,-5504,7123,-13965,0
1589620546473,-354,-94,1992,1992,-5608,7383,-14215,0
1589620546496,1133,1876,2004,1987,-5566,7607,-14627,0
1589620546518,1880,1882,1992,1992,-5677,7644,-15454,0
1589620546541,1879,1459,1994,1983,-5707,7732,-15689,0
1589620546563,-194,-1249,1354,235,-5605,8011,-14143,0
1589620546574,-1210,-334,705,1812,-5302,8106,-12850,0
1589620546597,77,-546,1738,398,-4964,8158,-13981,0
1589620546620,-1170,-1631,-802,-1524,-4801,8335,-14307,0
1589620546643,-1903,-2030,-1893,-2047,-4398,8520,-14489,0
1589620546653,-2048,-2046,-2048,-2048,-4239,8699,-14781,0
1589620546676,-2032,-2022,-2040,-2026,-4231,9016,-14984,0
1589620546699,-2020,-2021,-2020,-2020,-4163,9407,-14889,0
1589620546721,-2023,-2024,-2022,-2023,-4131,9860,-14153,0
1589620546744,-2025,-2025,-2024,-2025,-4169,9920,-13871,0
1589620546757,-2025,-2025,-2025,-2025,-4106,9952,-13394,0
1589620546777,-2025,-2025,-2025,-2025,-3914,9729,-13004,0
1589620546800,-2025,-1965,-2025,-2025,-3838,9430,-12843,0
1589620546827,-1916,-1942,-2025,-2025,-3741,9196,-12814,0
1589620546833,-1986,-1660,-2025,-2026,-3686,9218,-13137,0
1589620546857,-520,1352,-1998,-1393,-3815,9366,-13196,0
1589620546878,1925,1899,-488,710,-3980,9514,-13208,0
1589620546901,1891,1890,1964,1979,-4158,9473,-13084,0
1589620546923,1890,1892,1984,1984,-4303,9460,-12911,0
1589620546935,1892,1900,1988,1993,-4317,9420,-12895,0
1589620546958,1890,1892,1988,1987,-4255,9560,-12861,0
1589620546980,1894,1893,1988,1988,-4186,9462,-13007,0
1589620547011,1890,1891,1991,1989,-4052,9394,-13266,0
1589620547015,1891,1893,1989,1988,-3960,9019,-13293,0
1589620547037,1900,1893,1998,1991,-3748,8839,-13278,0
1589620547058,1894,1892,1993,1990,-3872,8826,-13394,0
1589620547081,1892,1892,1990,1993,-3780,8910,-13336,0
1589620547103,1893,1893,1992,1989,-3769,8901,-13352,0
1589620547114,1889,1880,1996,1999,-3833,8789,-13452,0
1589620547137,1400,37,1993,1989,-3656,8704,-13360,0
1589620547161,-1034,-1640,1540,-1,-3700,8809,-13571,0
1589620547182,-1941,-1992,-1062,-1436,-3651,8876,-13597,0
1589620547193,-1866,-1612,-1307,-1037,-3652,8685,-13742,0
1589620547216,-1596,-1712,-1219,-1501,-3698,8656,-13785,0
1589620547239,-1844,-1950,-1717,-1885,-3789,8810,-13780,0
1589620547261,-2011,-2031,-1987,-2030,-3811,8728,-13588,0
1589620547284,-2032,-2026,-2036,-2030,-3842,8879,-13787,0
1589620547299,-2023,-2022,-2023,-2021,-3849,9111,-14066,0
1589620547317,-2023,-1999,-2022,-2023,-3900,9240,-13702,0
1589620547339,-1910,-1664,-2024,-2024,-3902,8972,-13569,0
1589620547365,-1397,-1220,-2024,-2025,-4127,8298,-14037,0
1589620547374,-1077,-772,-2024,-1823,-4112,8082,-13743,0
1589620547396,-130,674,-1271,-294,-4488,8324,-13398,0
1589620547421,1592,1866,1256,1981,-4519,8400,-13399,0
