#timestamp;left1;left2;right2;right2.1;label
1594148927756;-136;-132;4;8;0
1594148927776;-130;-134;9;6;0
1594148927793;-136;-135;8;9;0
1594148927814;-136;-138;10;8;0
1594148927838;-139;-138;9;10;0
1594148927853;-137;-136;14;15;0
1594148927874;-135;-134;14;10;0
1594148927896;-135;-138;8;7;0
1594148927911;-139;-141;9;5;0
1594148927934;-146;-149;1;-4;0
1594148927956;-148;-144;0;6;0
1594148927973;-143;-139;8;7;0
1594148927994;-137;-138;9;11;0
1594148928016;-139;-140;9;5;0
1594148928031;-142;-141;2;-3;0
1594148928054;-144;-144;-5;-3;0
1594148928076;-141;-137;7;14;0
1594148928097;-136;-139;17;10;0
1594148928114;-144;-147;4;0;0
1594148928136;-146;-139;0;5;0
1594148928152;-140;-148;6;0;0
1594148928173;-155;-157;-2;-2;0
1594148928197;-158;-156;-2;-2;0
1594148928212;-154;-154;0;2;0
1594148928235;-159;-163;0;-8;0
1594148928256;-168;-170;-14;-16;0
1594148928272;-168;-164;-17;-18;0
1594148928294;-162;-166;-15;-18;0
1594148928316;-177;-190;-28;-38;0
1594148928331;-193;-186;-41;-37;0
1594148928354;-174;-165;-26;-20;0
1594148928376;-164;-166;-18;-17;0
1594148928399;-170;-164;-19;-18;0
1594148928413;-158;-158;-18;-22;0
1594148928436;-161;-163;-23;-23;0
1594148928451;-168;-172;-22;-25;0
1594148928476;-172;-165;-23;-17;0
1594148928496;-157;-154;-12;-13;0
1594148928511;-161;-164;-18;-18;0
1594148928534;-162;-155;-10;-6;0
1594148928564;-149;-146;-3;-4;0
1594148928571;-147;-145;-2;0;0
1594148928594;-144;-141;2;5;0
1594148928616;-135;-130;15;19;0
1594148928633;-128;-122;23;29;0
1594148928654;-120;-120;32;29;0
1594148928676;-126;-134;24;14;0
1594148928691;-140;-142;8;7;0
1594148928714;-142;-142;6;0;0
1594148928736;-141;-143;-3;-6;0
1594148928751;-148;-146;-8;-8;0
1594148928774;-148;-155;-9;-12;0
1594148928797;-170;-186;-21;-37;0
1594148928811;-206;-226;-60;-85;0
1594148928835;-257;-289;-109;-137;0
1594148928857;-310;-315;-156;-163;0
1594148928872;-308;-286;-154;-130;0
1594148928894;-259;-233;-103;-79;0
1594148928916;-210;-189;-57;-41;0
1594148928933;-176;-164;-29;-17;0
1594148928954;-156;-150;-9;-2;0
1594148928977;-150;-143;5;13;0
1594148928991;-137;-128;17;19;0
1594148929016;-124;-124;17;16;0
1594148929037;-127;-123;17;16;0
1594148929052;-120;-118;16;16;0
1594148929082;-123;-129;15;11;0
1594148929097;-133;-131;12;11;0
1594148929112;-132;-134;9;6;0
1594148929136;-138;-136;6;9;0
1594148929158;-133;-126;12;16;0
1594148929179;-123;-119;19;23;0
1594148929194;-120;-123;23;19;0
1594148929216;-127;-123;13;9;0
1594148929232;-121;-123;9;7;0
1594148929254;-128;-134;6;3;0
1594148929277;-140;-142;3;0;0
1594148929299;-144;-142;0;3;0
1594148929314;-141;-134;3;4;0
1594148929336;-134;-138;4;-3;0
1594148929354;-145;-148;-7;-8;2
1594148929374;-149;-147;-8;-7;2
1594148929399;-148;-142;-6;0;2
1594148929411;-133;-125;13;23;2
1594148929435;-126;-122;27;34;2
1594148929457;-113;-109;45;48;2
1594148929471;-116;-129;40;25;2
1594148929494;-142;-150;19;17;2
1594148929517;-158;-159;16;14;2
1594148929531;-160;-155;16;19;2
1594148929555;-153;-154;18;8;2
1594148929576;-161;-162;-4;-10;2
1594148929599;-157;-151;-8;-3;2
1594148929624;-151;-151;-5;-8;2
1594148929637;-151;-146;-8;-4;2
1594148929651;-148;-151;-7;-12;2
1594148929675;-157;-160;-14;-18;2
1594148929696;-160;-155;-21;-19;2
1594148929714;-156;-156;-20;-28;2
1594148929734;-156;-152;-28;-24;2
1594148929756;-156;-160;-23;-23;2
1594148929771;-164;-164;-26;-29;2
1594148929794;-165;-162;-29;-27;2
1594148929823;-163;-159;-27;-26;2
1594148929831;-156;-152;-26;-25;2
1594148929854;-151;-151;-24;-24;2
1594148929877;-154;-153;-23;-22;2
1594148929899;-152;-153;-21;-22;2
1594148929914;-159;-161;-27;-31;2
1594148929940;-163;-161;-32;-31;2
1594148929956;-163;-158;-30;-27;2
1594148929979;-155;-153;-28;-27;2
1594148930004;-158;-159;-24;-20;2
1594148930012;-158;-151;-18;-15;2
1594148930037;-149;-145;-10;-3;2
1594148930056;-147;-147;5;7;2
1594148930071;-145;-140;7;6;2
1594148930102;-141;-143;6;3;0
1594148930116;-150;-150;-3;-5;0
1594148930131;-159;-158;-9;-8;0
1594148930154;-157;-156;-9;-8;0
1594148930177;-163;-166;-6;-8;0
1594148930199;-171;-172;-10;-12;0
1594148930215;-173;-171;-14;-14;0
1594148930236;-171;-167;-10;-8;0
1594148930251;-167;-164;-7;-8;0
1594148930279;-167;-166;-7;-7;0
1594148930297;-165;-160;-5;-2;0
1594148930311;-159;-153;-3;-3;0
1594148930335;-152;-149;-2;-3;0
1594148930357;-154;-156;-5;-6;0
1594148930371;-160;-158;-7;-8;0
1594148930395;-159;-157;-5;-4;0
1594148930417;-162;-159;-9;-10;0
1594148930431;-161;-159;-11;-13;0
1594148930454;-168;-186;-25;-44;0
1594148930477;-220;-262;-71;-110;0
1594148930500;-305;-332;-149;-173;0
1594148930514;-344;-335;-180;-172;0
1594148930542;-316;-285;-152;-123;0
1594148930551;-260;-231;-96;-72;0
1594148930574;-203;-174;-50;-27;0
1594148930597;-156;-143;-6;7;0
1594148930612;-139;-130;13;20;0
1594148930641;-123;-113;28;34;0
1594148930656;-114;-112;34;34;0
1594148930674;-115;-111;33;35;0
1594148930694;-112;-108;36;41;0
1594148930716;-109;-100;43;50;0
1594148930731;-92;-71;59;78;0
1594148930754;-58;-52;92;93;0
1594148930778;-63;-86;82;54;0
1594148930807;-126;-167;14;-26;0
1594148930821;-213;-242;-67;-93;0
1594148930840;-265;-268;-109;-113;0
1594148930855;-267;-255;-112;-106;0
1594148930875;-246;-230;-96;-81;0
1594148930900;-222;-206;-68;-53;0
1594148930919;-193;-171;-35;-16;0
1594148930935;-154;-134;-4;8;0
1594148930957;-123;-108;21;36;0
1594148930972;-103;-98;41;41;0
1594148930994;-98;-91;38;41;0
1594148931028;-94;-91;44;50;0
1594148931031;-91;-84;56;61;0
1594148931054;-88;-90;62;60;0
1594148931077;-99;-97;53;53;0
1594148931101;-96;-91;55;57;0
1594148931114;-95;-97;53;48;0
1594148931136;-103;-101;41;42;0
1594148931153;-105;-101;44;46;0
1594148931174;-106;-108;41;38;0
1594148931196;-120;-119;33;31;0
1594148931211;-120;-112;32;34;0
1594148931234;-116;-119;28;20;0
1594148931258;-131;-130;11;12;0
1594148931271;-134;-133;14;16;0
1594148931295;-142;-144;10;6;0
1594148931316;-150;-149;-1;-4;0
1594148931331;-154;-152;-6;-6;0
1594148931359;-158;-157;-8;-6;0
1594148931377;-162;-158;-12;-16;0
1594148931399;-159;-152;-21;-18;0
1594148931415;-155;-154;-15;-11;0
1594148931436;-163;-163;-13;-12;0
1594148931459;-167;-160;-15;-13;0
1594148931479;-162;-160;-14;-16;0
1594148931496;-169;-168;-20;-19;0
1594148931520;-172;-167;-20;-18;0
1594148931540;-170;-167;-22;-22;0
1594148931557;-168;-161;-19;-12;0
1594148931580;-162;-160;-8;-6;0
1594148931594;-165;-160;-12;-8;0
1594148931617;-162;-160;-8;-11;0
1594148931639;-164;-160;-16;-13;0
1594148931655;-162;-156;-10;-2;0
1594148931676;-156;-149;0;1;0
1594148931699;-149;-148;2;2;0
1594148931715;-159;-160;-2;-2;0
1594148931736;-166;-163;-5;-4;0
1594148931759;-167;-163;-10;-14;0
1594148931774;-170;-176;-20;-27;0
1594148931796;-200;-230;-46;-78;0
1594148931819;-268;-292;-117;-143;0
1594148931836;-316;-321;-159;-161;0
1594148931857;-321;-304;-155;-142;0
1594148931881;-289;-262;-126;-102;0
1594148931894;-243;-217;-80;-58;0
1594148931917;-197;-175;-43;-25;0
1594148931948;-161;-138;-8;12;0
1594148931956;-120;-100;30;44;0
1594148931976;-91;-76;55;67;0
1594148931999;-72;-60;75;84;0
1594148932015;-53;-45;92;99;0
1594148932037;-55;-56;94;92;0
1594148932052;-59;-53;90;92;0
1594148932076;-62;-60;86;86;0
1594148932097;-60;-55;85;87;0
1594148932120;-61;-61;85;83;0
1594148932141;-68;-68;79;76;0
1594148932157;-82;-88;66;57;0
1594148932179;-93;-89;55;57;0
1594148932194;-94;-93;57;58;0
1594148932217;-100;-99;54;49;0
1594148932239;-104;-100;43;40;0
1594148932254;-106;-105;38;42;0
1594148932277;-107;-100;48;56;0
1594148932301;-103;-98;53;52;0
1594148932314;-94;-76;58;73;0
1594148932337;-69;-56;83;96;0
1594148932359;-46;-24;110;128;0
1594148932374;-14;-4;136;140;0
1594148932397;-7;-5;139;142;0
1594148932420;-15;-19;136;125;0
1594148932436;-25;-20;119;120;0
1594148932460;-25;-19;116;120;0
1594148932479;-20;-19;123;128;0
1594148932496;-18;4;134;153;0
1594148932518;12;15;164;163;0
1594148932539;0;-11;148;132;0
1594148932562;-29;-33;116;115;0
1594148932578;-34;-25;118;121;0
1594148932599;-29;-33;114;104;0
1594148932616;-53;-58;90;88;0
1594148932638;-62;-56;89;92;0
1594148932659;-61;-61;88;86;0
1594148932674;-75;-76;78;76;0
1594148932697;-80;-72;77;83;0
1594148932720;-71;-67;86;86;0
1594148932734;-81;-92;74;59;0
1594148932757;-111;-119;39;29;0
1594148932779;-130;-133;22;18;0
1594148932794;-148;-159;4;-9;0
1594148932817;-174;-179;-23;-31;0
1594148932839;-189;-187;-38;-36;0
1594148932854;-191;-184;-40;-40;0
1594148932876;-186;-180;-40;-32;0
1594148932899;-182;-174;-26;-20;0
1594148932915;-174;-168;-21;-16;0
1594148932937;-172;-162;-16;-9;0
1594148932959;-159;-154;-5;-2;0
1594148932975;-161;-154;-4;1;0
1594148932997;-152;-145;2;1;0
1594148933020;-152;-151;-5;-4;0
1594148933034;-154;-143;-3;4;0
1594148933058;-138;-128;12;20;0
1594148933082;-134;-138;15;8;0
1594148933094;-144;-132;5;15;0
1594148933117;-130;-126;22;24;0
1594148933140;-132;-128;19;19;0
1594148933154;-132;-126;19;25;0
1594148933179;-131;-130;25;26;0
1594148933200;-135;-128;20;16;0
1594148933215;-132;-122;13;22;0
1594148933237;-116;-99;32;44;0
1594148933262;-99;-96;46;47;0
1594148933275;-98;-89;51;62;0
1594148933301;-92;-90;61;55;0
1594148933320;-99;-97;44;43;0
1594148933335;-106;-107;39;37;0
1594148933362;-112;-108;32;31;0
1594148933381;-117;-116;24;25;0
1594148933395;-122;-119;23;24;0
1594148933417;-128;-129;18;18;0
1594148933440;-136;-144;16;0;0
1594148933459;-183;-219;-38;-75;0
1594148933485;-259;-278;-109;-128;0
1594148933500;-294;-290;-139;-132;0
1594148933517;-273;-225;-108;-64;0
1594148933537;-186;-151;-23;8;0
1594148933657;-133;-106;30;54;0
1594148933657;-88;-62;72;92;0
1594148933658;-48;-36;106;114;0
1594148933670;-37;-27;116;126;0
1594148933673;-29;-31;124;116;0
1594148933673;-48;-55;100;88;0
1594148933687;-68;-72;80;75;0
1594148933695;-94;-112;56;36;0
1594148933718;-134;-139;20;11;0
1594148933740;-150;-148;0;-3;0
1594148933755;-159;-157;-12;-11;0
1594148933782;-164;-162;-10;-3;0
1594148933803;-170;-169;-5;-8;0
1594148933814;-180;-182;-22;-30;0
1594148933839;-189;-182;-34;-27;0
1594148933859;-186;-182;-28;-29;0
1594148933875;-192;-191;-36;-38;0
1594148933900;-196;-189;-45;-45;0
1594148933920;-191;-183;-46;-43;0
1594148933935;-188;-184;-43;-35;0
1594148933957;-188;-184;-32;-29;0
1594148933979;-187;-182;-29;-28;0
1594148933995;-185;-178;-31;-30;0
1594148934019;-176;-160;-22;-5;0
1594148934041;-149;-136;6;12;0
1594148934055;-141;-136;11;14;0
1594148934077;-144;-143;9;10;0
1594148934100;-154;-150;6;4;0
1594148934115;-163;-168;-5;-11;0
1594148934137;-176;-170;-18;-16;0
1594148934160;-175;-174;-20;-21;0
1594148934174;-181;-175;-23;-18;0
1594148934197;-178;-175;-20;-19;0
1594148934220;-181;-173;-19;-15;0
1594148934236;-175;-170;-19;-18;0
1594148934260;-174;-171;-19;-18;0
1594148934280;-178;-175;-21;-19;0
1594148934296;-182;-179;-21;-22;0
1594148934318;-187;-183;-29;-30;0
1594148934339;-184;-175;-33;-26;0
1594148934354;-175;-171;-20;-17;0
1594148934380;-187;-194;-31;-42;0
1594148934401;-202;-190;-48;-39;0
1594148934415;-188;-180;-35;-29;0
1594148934437;-182;-167;-21;-7;0
1594148934459;-162;-147;-2;8;0
1594148934474;-142;-133;13;21;0
1594148934510;-129;-108;27;45;0
1594148934520;-96;-81;58;71;0
1594148934536;-76;-60;80;92;0
1594148934557;-62;-62;89;85;0
1594148934581;-75;-75;76;77;0
1594148934594;-73;-60;83;93;0
1594148934617;-58;-52;95;96;0
1594148934641;-60;-58;87;84;0
1594148934654;-69;-68;81;81;0
1594148934677;-77;-77;73;68;0
1594148934700;-94;-102;52;40;0
1594148934715;-119;-122;29;26;0
1594148934737;-138;-142;17;8;0
1594148934767;-159;-164;-8;-11;0
1594148934775;-176;-176;-16;-12;0
1594148934814;-174;-143;-5;18;0
1594148934820;-114;-82;44;68;0
1594148934834;-77;-76;70;66;0
1594148934857;-88;-84;55;56;0
1594148934880;-87;-82;58;62;0
1594148934895;-93;-94;52;46;0
1594148934917;-103;-96;42;51;0
1594148934939;-98;-94;54;59;0
1594148934954;-103;-101;54;50;0
1594148934977;-109;-109;43;41;0
1594148935000;-120;-114;37;43;0
1594148935018;-114;-101;45;52;0
1594148935037;-103;-96;52;56;0
1594148935059;-100;-96;54;53;0
1594148935075;-102;-95;46;49;0
1594148935097;-102;-104;45;41;0
1594148935119;-117;-118;31;27;0
1594148935136;-126;-120;24;29;0
1594148935161;-123;-111;32;39;0
1594148935181;-108;-94;41;52;0
1594148935202;-92;-87;56;56;0
1594148935219;-102;-109;41;30;0
1594148935240;-127;-131;19;16;0
1594148935254;-153;-173;-4;-28;0
1594148935278;-214;-254;-69;-115;0
1594148935300;-301;-327;-155;-176;0
1594148935315;-346;-339;-185;-178;0
1594148935339;-331;-311;-172;-158;0
1594148935360;-296;-266;-139;-104;0
1594148935376;-242;-207;-77;-49;0
1594148935398;-183;-156;-29;-10;0
1594148935427;-138;-108;8;33;0
1594148935443;-96;-86;46;51;0
1594148935457;-96;-101;47;47;0
1594148935481;-101;-73;56;84;0
1594148935494;-54;-31;103;120;0
1594148935523;-28;-26;123;118;0
1594148935543;-48;-59;99;83;0
1594148935557;-75;-70;70;71;0
1594148935577;-73;-63;72;79;0
1594148935600;-62;-56;84;87;0
1594148935614;-68;-77;72;57;0
1594148935638;-98;-107;40;29;0
1594148935659;-120;-118;20;23;0
1594148935675;-121;-111;28;37;0
1594148935698;-113;-111;40;40;0
1594148935720;-127;-132;24;13;0
1594148935735;-145;-148;1;-7;0
1594148935757;-166;-170;-20;-28;0
1594148935781;-183;-181;-40;-45;0
1594148935795;-192;-196;-56;-61;0
1594148935818;-209;-209;-66;-63;0
1594148935841;-218;-216;-65;-68;0
1594148935855;-226;-231;-80;-86;0
1594148935878;-246;-244;-94;-93;0
1594148935900;-247;-239;-95;-91;0
1594148935915;-244;-238;-93;-89;0
1594148935937;-243;-239;-93;-96;0
1594148935960;-254;-263;-110;-121;0
1594148935974;-273;-264;-123;-111;0
1594148935997;-263;-250;-106;-96;0
1594148936021;-247;-236;-91;-83;0
1594148936042;-239;-235;-86;-87;0
1594148936057;-238;-230;-85;-76;0
1594148936081;-229;-220;-71;-64;0
1594148936094;-223;-215;-66;-65;0
1594148936117;-218;-210;-66;-60;0
1594148936141;-214;-211;-59;-57;0
1594148936154;-218;-209;-59;-58;0
1594148936178;-208;-202;-61;-59;0
1594148936200;-205;-187;-55;-35;0
1594148936214;-178;-160;-23;-12;0
1594148936244;-163;-164;-14;-18;0
1594148936259;-172;-164;-26;-26;0
1594148936274;-171;-168;-30;-29;0
1594148936298;-175;-168;-29;-22;0
1594148936319;-171;-161;-22;-15;0
1594148936336;-165;-161;-16;-20;0
1594148936357;-165;-156;-27;-27;0
1594148936380;-163;-162;-29;-22;0
1594148936397;-173;-172;-21;-20;0
1594148936417;-181;-177;-26;-26;0
1594148936440;-185;-180;-32;-33;0
1594148936455;-186;-183;-39;-37;0
1594148936477;-189;-186;-38;-40;0
1594148936500;-202;-209;-54;-61;0
1594148936514;-220;-211;-66;-62;0
1594148936537;-210;-200;-61;-56;0
1594148936561;-203;-196;-52;-43;0
1594148936574;-202;-198;-41;-36;0
1594148936600;-199;-189;-36;-30;0
1594148936620;-194;-196;-34;-46;0
1594148936634;-218;-223;-64;-72;0
1594148936657;-228;-213;-76;-66;0
1594148936680;-209;-198;-59;-49;0
1594148936695;-201;-195;-48;-43;0
1594148936719;-198;-190;-45;-44;0
1594148936743;-194;-189;-46;-43;0
1594148936755;-192;-182;-43;-36;0
1594148936777;-186;-184;-35;-31;0
1594148936800;-190;-180;-32;-27;0
1594148936815;-182;-177;-32;-33;0
1594148936837;-184;-177;-38;-32;0
1594148936859;-180;-174;-30;-25;0
1594148936875;-180;-175;-28;-25;0
1594148936898;-181;-175;-29;-29;0
1594148936919;-178;-171;-33;-32;0
1594148936935;-179;-175;-34;-28;0
1594148936966;-181;-174;-28;-24;0
1594148936980;-176;-168;-26;-25;0
1594148936995;-174;-168;-26;-19;0
1594148937017;-171;-166;-21;-22;0
1594148937040;-176;-174;-30;-30;0
1594148937055;-180;-173;-32;-28;0
1594148937078;-182;-176;-32;-30;0
1594148937100;-181;-176;-33;-27;0
1594148937115;-182;-173;-23;-18;0
1594148937138;-172;-164;-20;-18;0
1594148937160;-169;-163;-22;-19;0
1594148937175;-169;-164;-22;-20;0
1594148937198;-170;-166;-23;-20;0
1594148937219;-175;-172;-26;-26;0
1594148937234;-178;-173;-31;-28;0
1594148937257;-180;-175;-28;-24;0
1594148937280;-179;-173;-29;-28;0
1594148937295;-177;-167;-28;-22;0
1594148937317;-168;-160;-22;-17;0
1594148937340;-163;-157;-19;-15;0
1594148937356;-163;-158;-13;-4;0
1594148937377;-162;-155;-2;-2;0
1594148937402;-162;-158;-8;-7;0
1594148937415;-167;-163;-8;-9;0
1594148937438;-168;-158;-15;-12;0
1594148937462;-160;-151;-15;-12;0
1594148937478;-152;-142;-14;-12;0
1594148937505;-148;-147;-15;-14;0
1594148937520;-159;-156;-18;-14;0
1594148937544;-163;-153;-14;-9;0
1594148937557;-159;-160;-13;-12;0
1594148937580;-169;-165;-14;-10;0
1594148937594;-171;-162;-11;-7;0
1594148937619;-168;-160;-10;-6;0
1594148937640;-160;-150;-9;-6;0
1594148937654;-157;-156;-8;-6;0
1594148937680;-165;-164;-10;-11;0
1594148937701;-168;-161;-14;-13;0
1594148937716;-170;-169;-17;-16;0
1594148937742;-172;-160;-19;-13;0
1594148937761;-160;-153;-11;-5;0
1594148937776;-162;-155;-8;-7;0
1594148937798;-156;-147;-8;1;0
1594148937821;-152;-146;17;34;0
1594148937836;-154;-152;34;29;0
1594148937858;-160;-153;21;23;0
1594148937888;-157;-151;18;20;0
1594148937896;-157;-154;16;15;0
1594148937919;-166;-163;5;3;0
1594148937940;-169;-164;3;6;0
1594148937955;-171;-166;2;1;0
1594148937978;-172;-165;-6;-3;0
1594148938001;-169;-160;-5;1;0
1594148938020;-165;-158;-2;0;0
1594148938038;-162;-155;1;6;0
1594148938064;-157;-152;4;1;0
1594148938076;-163;-158;-7;-3;0
1594148938102;-165;-158;-6;-3;0
1594148938120;-160;-153;-3;0;0
1594148938135;-158;-149;-8;-8;0
1594148938157;-150;-148;-10;-9;0
1594148938180;-160;-156;-13;-11;0
1594148938195;-157;-142;-9;0;0
1594148938219;-146;-144;0;0;0
1594148938240;-157;-156;-4;-2;0
1594148938256;-165;-161;-8;-12;0
1594148938278;-163;-154;-12;-5;0
1594148938305;-157;-152;-6;-6;0
1594148938317;-161;-157;-13;-12;0
1594148938337;-168;-170;-12;-12;0
1594148938360;-186;-197;-21;-39;0
1594148938375;-228;-256;-70;-103;0
1594148938399;-298;-328;-140;-168;0
1594148938422;-358;-361;-190;-193;0
1594148938435;-354;-323;-184;-158;0
1594148938458;-296;-254;-132;-100;0
1594148938481;-227;-193;-74;-47;0
1594148938503;-179;-158;-29;-7;0
1594148938518;-150;-132;7;16;0
1594148938542;-130;-120;15;19;0
1594148938555;-122;-112;19;26;0
1594148938580;-111;-105;29;35;0
1594148938601;-113;-111;35;38;0
1594148938615;-122;-119;34;37;0
1594148938637;-126;-122;35;38;0
1594148938661;-135;-135;31;26;0
1594148938677;-142;-134;17;14;0
1594148938701;-140;-134;8;8;0
1594148938712;-140;-135;4;10;0
1594148938736;-142;-137;12;15;0
1594148938758;-143;-139;9;7;0
1594148938774;-149;-145;1;3;0
1594148938795;-148;-138;2;8;0
1594148938819;-143;-141;8;13;0
1594148938833;-150;-146;9;8;0
1594148938860;-152;-147;3;3;0
1594148938877;-154;-152;-4;-5;0
1594148938892;-159;-152;-10;-6;0
1594148938919;-158;-151;-8;-6;0
1594148938939;-156;-148;-10;-4;0
1594148938953;-152;-144;-6;-6;0
1594148938975;-150;-148;-9;-8;0
1594148938998;-162;-162;-10;-11;0
1594148939013;-168;-155;-20;-16;0
1594148939037;-154;-144;-14;-10;0
1594148939058;-148;-141;-12;-6;0
1594148939072;-147;-140;-4;2;0
1594148939096;-148;-144;1;2;0
1594148939118;-152;-147;-1;2;0
1594148939133;-152;-146;-2;-1;0
1594148939155;-153;-148;-2;0;0
1594148939177;-152;-147;-5;-5;0
1594148939193;-154;-150;-7;-2;0
1594148939216;-160;-158;-4;-6;0
1594148939237;-167;-161;-13;-10;0
1594148939252;-164;-158;-11;-9;0
1594148939275;-163;-155;-13;-10;0
1594148939300;-158;-152;-11;-6;0
1594148939320;-158;-152;-4;3;0
1594148939336;-161;-157;0;0;0
1594148939359;-165;-158;-2;0;0
1594148939372;-162;-154;-4;0;0
1594148939396;-165;-165;-5;-5;0
1594148939417;-173;-166;-13;-15;0
1594148939434;-165;-152;-15;-8;0
1594148939455;-152;-144;-10;-8;0
1594148939477;-147;-137;-13;-7;0
1594148939494;-142;-138;-4;2;0
1594148939515;-149;-146;-3;-4;0
1594148939550;-151;-143;-8;-3;0
1594148939552;-147;-136;-2;5;0
1594148939575;-140;-139;2;0;0
1594148939605;-148;-140;-4;1;0
1594148939612;-144;-139;0;1;0
1594148939635;-145;-142;-4;-4;0
1594148939658;-152;-150;-7;-4;0
1594148939672;-157;-148;-3;2;0
1594148939695;-149;-142;0;1;0
1594148939718;-152;-152;-4;-4;0
1594148939732;-160;-149;-7;1;0
1594148939756;-150;-141;4;5;0
1594148939778;-149;-149;-3;-3;0
1594148939792;-160;-154;-7;-4;0
1594148939826;-160;-152;-10;-6;0
1594148939839;-158;-155;-8;-11;0
1594148939853;-163;-159;-17;-18;0
1594148939876;-165;-158;-24;-24;0
1594148939900;-162;-156;-26;-19;0
1594148939920;-166;-153;-19;-8;0
1594148939935;-146;-130;-3;3;0
1594148939957;-129;-123;4;10;0
1594148939979;-131;-127;7;12;0
1594148939995;-137;-134;11;12;0
1594148940020;-143;-141;8;11;0
1594148940037;-150;-147;8;8;0
1594148940055;-154;-150;0;-1;0
1594148940078;-162;-164;-10;-14;0
1594148940092;-180;-188;-23;-34;0
1594148940116;-215;-234;-60;-87;0
1594148940137;-270;-296;-121;-146;0
1594148940161;-324;-322;-165;-164;0
1594148940175;-315;-285;-154;-125;0
1594148940198;-258;-220;-93;-63;0
1594148940212;-197;-170;-44;-25;0
1594148940236;-162;-146;-12;3;0
1594148940259;-145;-133;8;17;0
1594148940274;-132;-125;17;23;0
1594148940296;-133;-125;23;27;0
1594148940317;-125;-116;27;31;0
1594148940333;-123;-120;28;30;0
1594148940359;-131;-130;25;29;0
1594148940377;-136;-133;30;29;0
1594148940392;-142;-140;19;19;0
1594148940415;-145;-141;17;21;0
1594148940438;-148;-143;17;19;0
1594148940452;-147;-143;16;14;0
1594148940481;-149;-146;10;12;0
1594148940498;-153;-146;11;14;0
1594148940522;-145;-139;12;12;0
1594148940537;-146;-139;8;9;0
1594148940558;-141;-134;4;8;0
1594148940573;-138;-134;10;11;0
1594148940596;-138;-131;7;7;0
1594148940623;-132;-128;4;8;0
1594148940635;-135;-132;8;11;0
1594148940655;-136;-130;11;14;0
1594148940677;-136;-134;9;5;0
1594148940694;-143;-142;-5;-9;0
1594148940715;-147;-143;-12;-13;1
1594148940737;-144;-128;-18;-17;1
1594148940761;-119;-99;-19;-11;1
1594148940776;-89;-70;-2;17;1
1594148940804;-56;-29;41;86;1
1594148940813;-11;13;138;210;1
1594148940837;26;44;288;383;1
1594148940858;48;56;480;579;1
1594148940873;53;60;667;747;1
1594148940899;61;72;797;823;1
1594148940921;73;78;810;775;1
1594148940934;69;69;723;671;1
1594148940955;56;54;600;529;1
1594148940982;46;46;451;380;1
1594148940992;34;38;308;252;1
1594148941015;31;34;197;154;1
1594148941039;28;34;115;87;1
1594148941054;29;32;61;43;1
1594148941075;28;36;24;11;1
1594148941099;27;21;-13;-37;1
1594148941112;2;-7;-73;-102;1
1594148941135;-30;-46;-131;-141;1
1594148941159;-74;-100;-154;-179;0
1594148941173;-143;-179;-223;-256;0
1594148941195;-224;-256;-284;-301;0
1594148941219;-285;-286;-316;-314;0
1594148941233;-280;-257;-303;-280;0
1594148941262;-241;-214;-261;-234;0
1594148941278;-195;-170;-213;-187;0
1594148941295;-161;-145;-166;-141;0
1594148941316;-144;-132;-130;-117;0
1594148941338;-131;-122;-108;-95;0
1594148941353;-128;-126;-91;-87;0
1594148941377;-136;-135;-93;-91;0
1594148941399;-149;-152;-96;-94;0
1594148941415;-160;-156;-96;-87;0
1594148941436;-165;-168;-85;-80;0
1594148941458;-181;-182;-83;-79;0
1594148941473;-195;-196;-84;-82;0
1594148941496;-213;-217;-87;-82;0
1594148941522;-232;-241;-89;-99;0
1594148941533;-270;-296;-122;-141;0
1594148941557;-329;-340;-168;-177;0
1594148941579;-340;-316;-175;-152;0
1594148941592;-293;-248;-123;-80;0
1594148941615;-212;-153;-40;19;0
1594148941638;-58;-3;119;168;0
1594148941653;11;46;184;220;0
1594148941676;26;-25;200;142;0
1594148941698;-84;-88;82;80;0
1594148941713;-23;84;155;266;0
1594148941736;151;192;334;373;0
1594148941758;195;182;378;358;0
1594148941775;143;119;317;289;0
1594148941795;88;67;261;239;0
1594148941817;36;18;212;192;0
1594148941833;-8;-17;168;157;0
1594148941858;-20;5;159;185;0
1594148941878;13;17;196;193;0
1594148941893;1;0;172;163;0
1594148941919;-3;14;163;181;0
1594148941941;26;46;199;219;0
1594148941953;45;54;227;236;0
1594148941976;62;89;244;266;0
1594148942002;101;113;280;289;0
1594148942013;100;99;278;278;0
1594148942036;98;119;282;301;0
1594148942058;126;136;306;310;0
1594148942072;124;122;302;302;0
1594148942095;110;109;290;283;0
1594148942118;88;71;260;235;0
1594148942133;49;44;212;204;0
1594148942158;27;19;190;183;0
1594148942192;2;-5;165;152;0
1594148942193;-24;-30;138;134;0
1594148942219;-40;-34;132;135;0
1594148942238;-46;-57;121;103;0
1594148942253;-84;-109;75;51;0
1594148942275;-148;-177;15;-16;0
1594148942298;-215;-254;-54;-98;0
1594148942314;-305;-338;-146;-177;0
1594148942336;-363;-357;-197;-192;0
1594148942358;-342;-308;-172;-142;0
1594148942375;-285;-256;-119;-94;0
1594148942396;-242;-229;-81;-72;0
1594148942419;-238;-241;-80;-89;0
1594148942433;-253;-252;-98;-95;0
1594148942459;-256;-243;-94;-82;0
